"","Section","ShrubID","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","BMoose","BHare","BPtarmagin","BinaryBrowse","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord","Section","Transect","DaltonHwy_MilePoint","Dist_to_Road_m","Side_of_Road","GMU","ShrubsSampled","ShrubsBrowsed","ShrubsBrowsed_Moose","ShrubsBrowsed_Hare","ShrubsBrowsed_Ptarmagin","Moose_Feces_Count","Hare_Feces_  Count","Ptarmagin_Feces_Count","Avg_StemLength","Avg_VertHeight","Avg_CanopyCover","GIS_Veg_Cover_Coarse","GIS_Veg_Cover_Fine","Observed_Veg_Cover_Coarse","SoilTexture","SoilMoisture","Elevation","Aspect","Slope","X_Cord","Y_Cord","Last Burn"
"246",18,"235-1-D-SAPU","235-1","SAPU",57,50,12,0,12,NA,1,3,NA,0.083333333,0.25,NA,"Hare","Ptarmagin",1,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859,18,1,236,477.7,"East","24A",12,9,NA,9,3,NA,5,NA,80.8,65.5,10.25,"Low Shrub","Low Salix lanata ssp. richardsonii (Mesic) (Circumalkaline) (Upland)","Low Shrub","Sandy Gravel","Mesic",813.776917,295,20.303024,-149.727576,68.004859,0
"247",18,"235-2-A-BENA","235-2","BENA",71,49,9,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961,18,2,236,510.6,"East","24A",12,8,NA,7,4,NA,NA,NA,87.5,70.16666667,8.5,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",828.022217,289,26.243103,-149.726481,68.004961,0
"248",18,"235-2-B-BENA","235-2","BENA",54,38,8,0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961,18,2,236,510.6,"East","24A",12,8,NA,7,4,NA,NA,NA,87.5,70.16666667,8.5,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",828.022217,289,26.243103,-149.726481,68.004961,0
"249",18,"235-2-B-SAPU","235-2","SAPU",50,47,10,6,17,NA,NA,3,NA,NA,0.176470588,NA,NA,"Ptarmagin",1,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961,18,2,236,510.6,"East","24A",12,8,NA,7,4,NA,NA,NA,87.5,70.16666667,8.5,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",828.022217,289,26.243103,-149.726481,68.004961,0
"250",18,"235-2-C-BENA","235-2","BENA",58,33,8,0,9,NA,2,NA,NA,0.222222222,NA,NA,"Hare",NA,1,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961,18,2,236,510.6,"East","24A",12,8,NA,7,4,NA,NA,NA,87.5,70.16666667,8.5,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",828.022217,289,26.243103,-149.726481,68.004961,0
"251",18,"235-2-C-SAPU","235-2","SAPU",57,49,11,12,16,NA,1,1,NA,0.0625,0.0625,NA,"Hare","Ptarmagin",1,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961,18,2,236,510.6,"East","24A",12,8,NA,7,4,NA,NA,NA,87.5,70.16666667,8.5,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",828.022217,289,26.243103,-149.726481,68.004961,0
"252",18,"235-3-B-BENA","235-3","BENA",59,31,10,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244,18,3,236,483,"East","24A",12,9,NA,9,1,NA,1,NA,86.2,62.83333333,12.5,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",817.546387,298,18.704132,-149.726784,68.005244,0
"253",18,"235-3-B-SAPU","235-3","SAPU",47,41,14,0,11,NA,1,4,NA,0.090909091,0.363636364,NA,"Hare","Ptarmagin",1,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244,18,3,236,483,"East","24A",12,9,NA,9,1,NA,1,NA,86.2,62.83333333,12.5,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",817.546387,298,18.704132,-149.726784,68.005244,0
"254",18,"235-3-C-BENA","235-3","BENA",57,42,7,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244,18,3,236,483,"East","24A",12,9,NA,9,1,NA,1,NA,86.2,62.83333333,12.5,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",817.546387,298,18.704132,-149.726784,68.005244,0
"255",18,"235-3-D-SAPU","235-3","SAPU",71,62,14,11,23,NA,6,NA,NA,0.260869565,NA,NA,"Hare",NA,1,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244,18,3,236,483,"East","24A",12,9,NA,9,1,NA,1,NA,86.2,62.83333333,12.5,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",817.546387,298,18.704132,-149.726784,68.005244,0
"256",18,"235-4-A-BENA","235-4","BENA",45,36,11,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351,18,4,236,503.8,"East","24A",12,7,NA,7,1,NA,NA,NA,89.7,74,8.08,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",825.290771,293,20.728168,-149.726015,68.005351,0
"257",18,"235-4-A-SAPU","235-4","SAPU",57,38,9,0,10,NA,3,NA,NA,0.3,NA,NA,"Hare",NA,1,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351,18,4,236,503.8,"East","24A",12,7,NA,7,1,NA,NA,NA,89.7,74,8.08,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",825.290771,293,20.728168,-149.726015,68.005351,0
"258",18,"235-4-C-BENA","235-4","BENA",61,45,11,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351,18,4,236,503.8,"East","24A",12,7,NA,7,1,NA,NA,NA,89.7,74,8.08,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",825.290771,293,20.728168,-149.726015,68.005351,0
"259",18,"235-4-C-SAPU","235-4","SAPU",41,39,10,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351,18,4,236,503.8,"East","24A",12,7,NA,7,1,NA,NA,NA,89.7,74,8.08,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",825.290771,293,20.728168,-149.726015,68.005351,0
"260",19,"240-1-B-SAPU","240-1","SAPU",58,47,12,0,24,NA,1,9,NA,0.041666667,0.375,NA,"Hare","Ptarmagin",1,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578,19,1,242,396,"West","24A",8,5,1,3,5,NA,1,NA,77.6,47.625,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1043.032227,75,23.365055,-149.606437,68.069578,0
"261",19,"240-1-C-BENA","240-1","BENA",52,36,9,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578,19,1,242,396,"West","24A",8,5,1,3,5,NA,1,NA,77.6,47.625,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1043.032227,75,23.365055,-149.606437,68.069578,0
"262",19,"240-1-D-BENA","240-1","BENA",70,38,7,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578,19,1,242,396,"West","24A",8,5,1,3,5,NA,1,NA,77.6,47.625,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1043.032227,75,23.365055,-149.606437,68.069578,0
"263",19,"240-1-D-SAPU","240-1","SAPU",115,81,18,0,57,3,NA,19,0.052631579,NA,0.333333333,"Moose",NA,"Ptarmagin",1,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578,19,1,242,396,"West","24A",8,5,1,3,5,NA,1,NA,77.6,47.625,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1043.032227,75,23.365055,-149.606437,68.069578,0
"264",19,"240-2-A-BENA","240-2","BENA",90,57,9,0,23,NA,NA,2,NA,NA,0.086956522,NA,NA,"Ptarmagin",1,426.292991,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,1048.270996,87,24.096361,-149.606886,68.069926,19,2,242,426.3,"West","24A",8,6,NA,1,6,NA,NA,NA,75.1,48,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic",1048.270996,87,24.096361,-149.606886,68.069926,0
"265",19,"240-2-A-SAPU","240-2","SAPU",59,51,16,0,29,NA,NA,11,NA,NA,0.379310345,NA,NA,"Ptarmagin",1,426.292991,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,1048.270996,87,24.096361,-149.606886,68.069926,19,2,242,426.3,"West","24A",8,6,NA,1,6,NA,NA,NA,75.1,48,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic",1048.270996,87,24.096361,-149.606886,68.069926,0
"266",19,"240-2-C-SAPU","240-2","SAPU",79,51,12,0,22,NA,2,3,NA,0.090909091,0.136363636,NA,"Hare","Ptarmagin",1,426.292991,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,1048.270996,87,24.096361,-149.606886,68.069926,19,2,242,426.3,"West","24A",8,6,NA,1,6,NA,NA,NA,75.1,48,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic",1048.270996,87,24.096361,-149.606886,68.069926,0
"267",19,"240-2-D-BENA","240-2","BENA",84,31,8,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,426.292991,"West","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,1048.270996,87,24.096361,-149.606886,68.069926,19,2,242,426.3,"West","24A",8,6,NA,1,6,NA,NA,NA,75.1,48,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic",1048.270996,87,24.096361,-149.606886,68.069926,0
"268",19,"240-3-A-BENA","240-3","BENA",66,43,8,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,399.798137,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1034.808228,93,20.584356,-149.606025,68.07014,19,3,242,399.8,"West","24A",8,6,2,4,6,NA,1,3,99.6,62.5,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1034.808228,93,20.584356,-149.606025,68.07014,0
"269",19,"240-3-B-SAPU","240-3","SAPU",122,81,25,0,57,1,3,7,0.01754386,0.052631579,0.122807018,"Moose","Hare","Ptarmagin",1,399.798137,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1034.808228,93,20.584356,-149.606025,68.07014,19,3,242,399.8,"West","24A",8,6,2,4,6,NA,1,3,99.6,62.5,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1034.808228,93,20.584356,-149.606025,68.07014,0
"270",19,"240-3-D-BENA","240-3","BENA",97,46,12,0,13,NA,NA,2,NA,NA,0.153846154,NA,NA,"Ptarmagin",1,399.798137,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1034.808228,93,20.584356,-149.606025,68.07014,19,3,242,399.8,"West","24A",8,6,2,4,6,NA,1,3,99.6,62.5,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1034.808228,93,20.584356,-149.606025,68.07014,0
"271",19,"240-3-D-SAPU","240-3","SAPU",167,110,47,0,149,7,11,21,0.046979866,0.073825503,0.140939597,"Moose","Hare","Ptarmagin",1,399.798137,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1034.808228,93,20.584356,-149.606025,68.07014,19,3,242,399.8,"West","24A",8,6,2,4,6,NA,1,3,99.6,62.5,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1034.808228,93,20.584356,-149.606025,68.07014,0
"272",19,"240-4-B-BENA","240-4","BENA",102,72,15,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368,19,4,242,431.1,"West","24A",6,4,1,1,4,NA,2,NA,96.3,65.16666667,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1046.807861,94,24.616484,-149.606605,68.070368,0
"273",19,"240-4-B-SAPU","240-4","SAPU",118,104,19,0,27,3,NA,5,0.111111111,NA,0.185185185,"Moose",NA,"Ptarmagin",1,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368,19,4,242,431.1,"West","24A",6,4,1,1,4,NA,2,NA,96.3,65.16666667,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1046.807861,94,24.616484,-149.606605,68.070368,0
"274",19,"240-4-D-BENA","240-4","BENA",83,41,16,0,29,NA,NA,3,NA,NA,0.103448276,NA,NA,"Ptarmagin",1,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368,19,4,242,431.1,"West","24A",6,4,1,1,4,NA,2,NA,96.3,65.16666667,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1046.807861,94,24.616484,-149.606605,68.070368,0
"275",19,"240-4-D-SAPU","240-4","SAPU",77,61,11,0,15,NA,1,2,NA,0.066666667,0.133333333,NA,"Hare","Ptarmagin",1,431.079046,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1046.807861,94,24.616484,-149.606605,68.070368,19,4,242,431.1,"West","24A",6,4,1,1,4,NA,2,NA,96.3,65.16666667,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",1046.807861,94,24.616484,-149.606605,68.070368,0
"276",20,"255-1-A-BENA","255-1","BENA",71,26,15,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633,20,1,256,585.5,"East","26B",8,5,NA,1,5,NA,NA,NA,65.6,37.75,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",991.483582,331,1.701594,-149.392735,68.222633,0
"277",20,"255-1-B-BENA","255-1","BENA",41,27,7,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633,20,1,256,585.5,"East","26B",8,5,NA,1,5,NA,NA,NA,65.6,37.75,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",991.483582,331,1.701594,-149.392735,68.222633,0
"278",20,"255-1-C-SAGL","255-1","SAGL",69,56,17,0,31,NA,NA,20,NA,NA,0.64516129,NA,NA,"Ptarmagin",1,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633,20,1,256,585.5,"East","26B",8,5,NA,1,5,NA,NA,NA,65.6,37.75,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",991.483582,331,1.701594,-149.392735,68.222633,0
"279",20,"255-1-D-SAGL","255-1","SAGL",42,37,10,0,21,NA,NA,8,NA,NA,0.380952381,NA,NA,"Ptarmagin",1,585.543915,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,991.483582,331,1.701594,-149.392735,68.222633,20,1,256,585.5,"East","26B",8,5,NA,1,5,NA,NA,NA,65.6,37.75,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",991.483582,331,1.701594,-149.392735,68.222633,0
"280",20,"255-2-A-SAPU","255-2","SAPU",51,48,12,0,26,NA,NA,5,NA,NA,0.192307692,NA,NA,"Ptarmagin",1,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788,20,2,256,631.1,"East","26B",8,3,NA,2,3,NA,1,1,61.4,39.625,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",993.382141,286,2.676414,-149.39171,68.222788,0
"281",20,"255-2-C-BENA","255-2","BENA",65,27,8,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788,20,2,256,631.1,"East","26B",8,3,NA,2,3,NA,1,1,61.4,39.625,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",993.382141,286,2.676414,-149.39171,68.222788,0
"282",20,"255-2-D-BENA","255-2","BENA",60,32,10,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788,20,2,256,631.1,"East","26B",8,3,NA,2,3,NA,1,1,61.4,39.625,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",993.382141,286,2.676414,-149.39171,68.222788,0
"283",20,"255-2-D-SAPU","255-2","SAPU",71,55,12,0,22,NA,1,5,NA,0.045454545,0.227272727,NA,"Hare","Ptarmagin",1,631.079496,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.382141,286,2.676414,-149.39171,68.222788,20,2,256,631.1,"East","26B",8,3,NA,2,3,NA,1,1,61.4,39.625,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",993.382141,286,2.676414,-149.39171,68.222788,0
"284",20,"255-3-A-BENA","255-3","BENA",61,31,7,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106,20,3,256,600.4,"East","26B",8,5,NA,NA,5,NA,1,NA,56.5,42,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",990.277893,304,2.837043,-149.392647,68.223106,0
"285",20,"255-3-A-SAPU","255-3","SAPU",54,46,9,0,20,NA,NA,3,NA,NA,0.15,NA,NA,"Ptarmagin",1,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106,20,3,256,600.4,"East","26B",8,5,NA,NA,5,NA,1,NA,56.5,42,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",990.277893,304,2.837043,-149.392647,68.223106,0
"286",20,"255-3-C-SAPU","255-3","SAPU",48,42,12,0,11,NA,NA,3,NA,NA,0.272727273,NA,NA,"Ptarmagin",1,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106,20,3,256,600.4,"East","26B",8,5,NA,NA,5,NA,1,NA,56.5,42,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",990.277893,304,2.837043,-149.392647,68.223106,0
"287",20,"255-3-D-BENA","255-3","BENA",53,42,6,0,12,NA,NA,1,NA,NA,0.083333333,NA,NA,"Ptarmagin",1,600.399561,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Gravel","Mesic - Xeric",0,990.277893,304,2.837043,-149.392647,68.223106,20,3,256,600.4,"East","26B",8,5,NA,NA,5,NA,1,NA,56.5,42,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",990.277893,304,2.837043,-149.392647,68.223106,0
"288",20,"255-4-A-SAPU","255-4","SAPU",72,61,14,0,18,NA,2,3,NA,0.111111111,0.166666667,NA,"Hare","Ptarmagin",1,644.564014,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.003235,239,7.430982,-149.391619,68.223199,20,4,256,644.6,"East","26B",8,4,NA,1,4,NA,NA,2,64.4,46.25,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",993.003235,239,7.430982,-149.391619,68.223199,0
"289",20,"255-4-B-BENA","255-4","BENA",49,32,10,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,644.564014,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.003235,239,7.430982,-149.391619,68.223199,20,4,256,644.6,"East","26B",8,4,NA,1,4,NA,NA,2,64.4,46.25,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",993.003235,239,7.430982,-149.391619,68.223199,0
"290",20,"255-4-D-BENA","255-4","BENA",56,29,5,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,644.564014,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.003235,239,7.430982,-149.391619,68.223199,20,4,256,644.6,"East","26B",8,4,NA,1,4,NA,NA,2,64.4,46.25,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",993.003235,239,7.430982,-149.391619,68.223199,0
"291",20,"255-4-D-SAPU","255-4","SAPU",42,40,9,0,15,NA,NA,10,NA,NA,0.666666667,NA,NA,"Ptarmagin",1,644.564014,"East","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic - Xeric",0,993.003235,239,7.430982,-149.391619,68.223199,20,4,256,644.6,"East","26B",8,4,NA,1,4,NA,NA,2,64.4,46.25,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic - Xeric",993.003235,239,7.430982,-149.391619,68.223199,0
"292",21,"261-1-B-SAPU","261-1","SAPU",65,51,10,0,19,NA,NA,5,NA,NA,0.263157895,NA,NA,"Ptarmagin",1,356.206777,"East","26B","Dwarf Shrub","Low Shrub","Sandy Loam","Mesic",0,883.832947,287,13.943512,-149.352299,68.301689,21,1,262,356.2,"East","26B",8,3,NA,NA,3,NA,NA,NA,61.9,29.375,NA,"Dwarf Shrub","Dwarf Shrub, 44% bareground (Dry) (Non-acidic)  (Alpine Rocky)","Low Shrub","Sandy Loam","Mesic",883.832947,287,13.943512,-149.352299,68.301689,0
"293",21,"261-1-C-BENA","261-1","BENA",52,23,10,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,356.206777,"East","26B","Dwarf Shrub","Low Shrub","Sandy Loam","Mesic",0,883.832947,287,13.943512,-149.352299,68.301689,21,1,262,356.2,"East","26B",8,3,NA,NA,3,NA,NA,NA,61.9,29.375,NA,"Dwarf Shrub","Dwarf Shrub, 44% bareground (Dry) (Non-acidic)  (Alpine Rocky)","Low Shrub","Sandy Loam","Mesic",883.832947,287,13.943512,-149.352299,68.301689,0
